,id,type,answer_type,question,author,url,is_collapsed,created_time,updated_time,extras,is_copyable,is_normal,voteup_count,comment_count,is_sticky,comment_permission,reshipment_settings,content,collapsed_by,mark_infos,suggest_edit,relationship
0,844978930,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '60936639fe4c2ff4c5c6af365b2976c1', 'url_token': 'zhang-rui-yao-18', 'name': '瓦尔登湖畔的鸽子', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zhang-rui-yao-18', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/844978930,False,1570186000,1570186000,,True,True,0,0,False,all,allowed,"<p>泻药，如图</p><figure data-size=""normal""><noscript><img src=""https://pic2.zhimg.com/50/v2-2a2f6399fbb8347d352d7cd7b579eeeb_hd.jpg"" data-rawwidth=""2048"" data-rawheight=""1536"" data-size=""normal"" data-default-watermark-src=""https://pic1.zhimg.com/50/v2-32c8963907603f5f502749e251417405_hd.jpg"" class=""origin_image zh-lightbox-thumb"" width=""2048"" data-original=""https://pic2.zhimg.com/v2-2a2f6399fbb8347d352d7cd7b579eeeb_r.jpg""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;2048&#39; height=&#39;1536&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""2048"" data-rawheight=""1536"" data-size=""normal"" data-default-watermark-src=""https://pic1.zhimg.com/50/v2-32c8963907603f5f502749e251417405_hd.jpg"" class=""origin_image zh-lightbox-thumb lazy"" width=""2048"" data-original=""https://pic2.zhimg.com/v2-2a2f6399fbb8347d352d7cd7b579eeeb_r.jpg"" data-actualsrc=""https://pic2.zhimg.com/50/v2-2a2f6399fbb8347d352d7cd7b579eeeb_hd.jpg""/></figure><p>没看见餐具选项的我差点变成印度人 </p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
1,754303598,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '17a93157fdfd04f003927dcc3bb5e5d6', 'url_token': 'zheng-xiao-yi-47-35', 'name': '荼靡', 'avatar_url': 'https://pic2.zhimg.com/v2-3b1f5504ead77c0d9e2917eb1dee24cd_is.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-3b1f5504ead77c0d9e2917eb1dee24cd_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zheng-xiao-yi-47-35', 'user_type': 'people', 'headline': '医生', 'badge': [], 'gender': -1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/754303598,False,1563513480,1563513480,,True,True,0,0,False,all,allowed,<p>屁事多，门口的地面积水成河，一下雨很多城市道路就变游泳池。 国家不去修路，在这节约筷子。 垃圾分类是为了回收循环利用，用了一次性筷子，你不就可以回收了嘛，</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
2,753112536,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': 'cc0e4d4dc46a083227a4c75e086d2d06', 'url_token': 'zhang-jian-46-71', 'name': '张铁匠', 'avatar_url': 'https://pic3.zhimg.com/102379b5e034d0ad3550bae6ec53c18c_is.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/102379b5e034d0ad3550bae6ec53c18c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zhang-jian-46-71', 'user_type': 'people', 'headline': '前商学院面试官，现商学院CDC导师，wx:mba666123', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/753112536,False,1563427075,1563427075,,True,True,0,0,False,all,allowed,"<p>喏，商家已经帮你解释的很清楚了，怕看不懂还加了引号</p><figure data-size=""normal""><noscript><img src=""https://pic4.zhimg.com/50/v2-c57cb98b358d18cbf9a317aad4859d6a_hd.jpg"" data-rawwidth=""1536"" data-rawheight=""2048"" data-size=""normal"" data-default-watermark-src=""https://pic4.zhimg.com/50/v2-b3424720328726c8dacbef7de2e9665f_hd.jpg"" class=""origin_image zh-lightbox-thumb"" width=""1536"" data-original=""https://pic4.zhimg.com/v2-c57cb98b358d18cbf9a317aad4859d6a_r.jpg""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;1536&#39; height=&#39;2048&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""1536"" data-rawheight=""2048"" data-size=""normal"" data-default-watermark-src=""https://pic4.zhimg.com/50/v2-b3424720328726c8dacbef7de2e9665f_hd.jpg"" class=""origin_image zh-lightbox-thumb lazy"" width=""1536"" data-original=""https://pic4.zhimg.com/v2-c57cb98b358d18cbf9a317aad4859d6a_r.jpg"" data-actualsrc=""https://pic4.zhimg.com/50/v2-c57cb98b358d18cbf9a317aad4859d6a_hd.jpg""/></figure><p></p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
3,744236450,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '0f07c21c1382b79d99c80e0f4b836fa7', 'url_token': 'zhu-wen-hao-54-74', 'name': '猪蚊耗', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zhu-wen-hao-54-74', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/744236450,False,1562761057,1562761057,,True,True,0,0,False,all,allowed,<p>有些店堂吃纸巾都开始收费了……</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
4,738164158,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '20359793e9017d311f0c949583e78899', 'url_token': 'zhou-sai', 'name': '周赛', 'avatar_url': 'https://pic4.zhimg.com/01fbf6348_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/01fbf6348_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zhou-sai', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False, 'is_privacy': True}",https://www.zhihu.com/question/330414242/answer/738164158,False,1562294613,1562294613,,True,True,0,1,False,all,allowed,<p>我就是好奇外卖餐盒是怎么处理的。要说勺子筷子嘛自己家里有好解决，餐盒难道是用瓷盘子，之后再回收的？</p><p>话说海底捞有外卖给你配送个电磁炉、锅，然后再回收炉子和锅的操作。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
5,737668565,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '4e28b694db37f9be7fe0379fcdd35784', 'url_token': 'minghao-hu-15', 'name': 'Minghao Hu', 'avatar_url': 'https://pic1.zhimg.com/26e972f73a58ec1b5e133ebaf90580c0_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/26e972f73a58ec1b5e133ebaf90580c0_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/minghao-hu-15', 'user_type': 'people', 'headline': 'I have no mouth, and I must scream.', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/737668565,False,1562243748,1562243748,,True,True,1,0,False,all,allowed,"<p>别人不能主动提供，你就自己带嘛。你看我这一堆，健康环保又卫生。</p><figure data-size=""normal""><noscript><img src=""https://pic1.zhimg.com/50/v2-60053644f03ae4c468e79c75bc43545b_hd.jpg"" data-caption="""" data-size=""normal"" data-rawwidth=""4096"" data-rawheight=""3075"" data-default-watermark-src=""https://pic1.zhimg.com/50/v2-ac389c4e6e608a8bcada492bacebc9f1_hd.jpg"" class=""origin_image zh-lightbox-thumb"" width=""4096"" data-original=""https://pic1.zhimg.com/v2-60053644f03ae4c468e79c75bc43545b_r.jpg""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;4096&#39; height=&#39;3075&#39;&gt;&lt;/svg&gt;"" data-caption="""" data-size=""normal"" data-rawwidth=""4096"" data-rawheight=""3075"" data-default-watermark-src=""https://pic1.zhimg.com/50/v2-ac389c4e6e608a8bcada492bacebc9f1_hd.jpg"" class=""origin_image zh-lightbox-thumb lazy"" width=""4096"" data-original=""https://pic1.zhimg.com/v2-60053644f03ae4c468e79c75bc43545b_r.jpg"" data-actualsrc=""https://pic1.zhimg.com/50/v2-60053644f03ae4c468e79c75bc43545b_hd.jpg""/></figure><p></p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
6,737542000,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '093ea24c09c4548448060c0790abde29', 'url_token': 'xcj302', 'name': 'xcj302', 'avatar_url': 'https://pic4.zhimg.com/b58d32c74669730a9b7d11913990e260_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/b58d32c74669730a9b7d11913990e260_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/xcj302', 'user_type': 'people', 'headline': '无聊人士', 'badge': [], 'gender': -1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/737542000,False,1562235231,1562235231,,True,True,0,0,False,all,allowed,<p>懒政。</p><p>可以禁塑料袋装的。</p><p>放行纸包的木筷子。</p><p></p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
7,737452246,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '0', 'url_token': '', 'name': '匿名用户', 'avatar_url': 'https://pic1.zhimg.com/aadd7b895_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/aadd7b895_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'follower_count': 0, 'is_following': False, 'is_followed': False, 'is_celebrity': False, 'is_blocking': False, 'is_blocked': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/737452246,False,1562230235,1562230235,,True,True,0,0,False,all,allowed,<p>毕竟制定政策的人是不用点外卖的啊。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
8,737347464,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '86c6e57b450303e799da623261e1bffe', 'url_token': 'lu-ren-48-89-93', 'name': '路人', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/lu-ren-48-89-93', 'user_type': 'people', 'headline': '工程师', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/737347464,False,1562224910,1562224910,,True,True,1,0,False,all,allowed,<p>如果这些规定是真的，建议追究制定者的责任。反社会，反人类，这就是给人民找麻烦。</p><p>这让我想起了学校卫生检查时的垃圾桶不能有垃圾。垃圾桶就是放垃圾的地方啊。你想垃圾分类，那你增加一个专门的垃圾桶啊，带回家算怎么回事？况且说带回家就不用扔了么？有人提到还有家在外地的游客之类的。</p><p>说起来食物垃圾不许扔，必须带回家的下一步不会是所有垃圾不许扔，都带回家呢？我就随便一猜～</p><p>至于一次性餐具，就更是单纯给人找麻烦了。不能问一下需不需要再提供么？为什么不主动提供？点完外卖没有餐具，我拿手指头当筷子？</p><p>另外，以饿了么为例，默认无餐具，但是没见过哪个商家敢真的不给餐具。而且为了预防有些商家脑壳比较铁，我们会预先多要一些餐具预备。这是默认无餐具带来的更大的浪费。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
9,737184423,answer,normal,"{'type': 'question', 'id': 330414242, 'title': '如何看待上海规定外卖商家不允许主动提供一次性餐具？', 'question_type': 'normal', 'created': 1561049169, 'updated_time': 1562237329, 'url': 'https://www.zhihu.com/question/330414242', 'relationship': {}}","{'id': '6ca5bfe484c58fb2c7a88d44c11e06d7', 'url_token': 'ma-zhi-hui-55', 'name': '马智慧', 'avatar_url': 'https://pic3.zhimg.com/1c06b03713cfc01289a4d7e51803e8e7_is.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/1c06b03713cfc01289a4d7e51803e8e7_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/ma-zhi-hui-55', 'user_type': 'people', 'headline': '大众粉/暴雪粉/intel粉/华为粉', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330414242/answer/737184423,False,1562215893,1562215893,,True,True,0,0,False,all,allowed,<p>没啥毛病啊。我就不爱用一次性餐具。外卖点回家勺子筷子我都用自己家的。包装里带的一次性餐具都扔掉了。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
