,id,type,answer_type,question,author,url,is_collapsed,created_time,updated_time,extras,is_copyable,is_normal,voteup_count,comment_count,is_sticky,comment_permission,reshipment_settings,content,collapsed_by,mark_infos,suggest_edit,relationship
0,836504838,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '209743e25868607cf77c7d85f8f973de', 'url_token': 'ou-na-liu-xue', 'name': '葡萄牙留学', 'avatar_url': 'https://pic1.zhimg.com/v2-e2d84ec24b595ff92cb97f6b8032fba8_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-e2d84ec24b595ff92cb97f6b8032fba8_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/ou-na-liu-xue', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/836504838,False,1569488588,1569488588,,True,True,6,0,False,all,allowed,<p>这个话题要吐槽可以吐好久。而且我自己也深受其害。</p><p>先说限时这项。就不说限制的时段是否合理了，就说非扔垃圾时间，垃圾桶边垃圾堆成小山为什么不见人管呢？是不是说大家只要不在规定时间内扔垃圾就可以随意丢弃不用分类了？</p><p>再说湿垃圾要破袋的情况。你要求破袋也就算了，但是你为什么不在垃圾站的湿垃圾桶内套上符合要求的垃圾袋呢？结果搞得垃圾站污水横流臭气熏天，环境比以前更不堪了。</p><p>还有公共区域。要限时没限时，要分类没分来，乱扔的还是乱扔。甚至故意把垃圾丢弃在小区外的地方。那你垃圾分类的意义在哪里？</p><p>上海的垃圾分类劳民伤财之后非但没解决问题，还造成了更多的问题。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
1,835445297,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '8c460418ddd09e9f3c3bf17b4c2de159', 'url_token': 'yan-xiang-57-74', 'name': '萌新', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/yan-xiang-57-74', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/835445297,False,1569405494,1569405494,,True,True,16,0,False,all,allowed,<p>国情不同，自然不能照搬，否则和长征时李德博古之流又有什么区别？</p><p>第一，日本是家庭主妇制，男人加班多但是家里有人管饭管垃圾啊。</p><p>第二，欧美有强势工会，想996？不问你夏季多要几天假期已经算很仁慈了好吗还想996？</p><p><b>我们中国，</b></p><p><b>第一男女平等双职工；</b></p><p><b>第二劳动法形同虚设，996福报和007兄弟如此嚣张也没见劳动部出来喊句话。</b></p><p><b>第一+第二=家里没人有空回家搞垃圾。</b></p><p>所以你看垃圾分类谁最起劲？学生、部分上下班规律的公务员，还有就是家里有钱请保姆的家庭。</p><p><b>我们有部分干部领导和舆论宣传部门尤其是文明办，总觉得已经是盛世zh，制定的政策也就难免严重背离时代发展水平。垃圾分类、电瓶车不准带人、电梯左行右立、平板电脑教学、黄浦江渡轮7点下班……</b></p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
2,835184015,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': 'ce5ad9fe3782aa5692c62460399f1129', 'url_token': 'zhen-wu-dou-hun', 'name': '铁血羊驼', 'avatar_url': 'https://pic2.zhimg.com/v2-370d4ce9f22a452f05d6d7867072b0e7_is.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-370d4ce9f22a452f05d6d7867072b0e7_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/zhen-wu-dou-hun', 'user_type': 'people', 'headline': '什么都懂一点，生活更多彩一点', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/835184015,False,1569391633,1569391633,,True,True,3,0,False,all,allowed,<p>干垃圾筒布置两个，湿垃圾筒只有一个，空的空死，挤的挤死。</p><p>而且必须破袋，夏天的湿垃圾筒就像是个呕吐物口味的可爱多，汁水四溢，蚊虫纷飞，简直是灾难。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
3,834958740,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '2d9658cc65a29ff8c4b9753e1890297a', 'url_token': 'tian-nan-xing-22', 'name': '鬼箭羽', 'avatar_url': 'https://pic1.zhimg.com/v2-b81dabc5176c5cf1bc328c90016c940e_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-b81dabc5176c5cf1bc328c90016c940e_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/tian-nan-xing-22', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/834958740,False,1569379520,1569379520,,True,True,0,0,False,all,allowed,<p>问题不在于分类方法，而在于后期垃圾处理跟不上。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
4,834353488,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '0', 'url_token': '', 'name': '匿名用户', 'avatar_url': 'https://pic1.zhimg.com/aadd7b895_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/aadd7b895_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'follower_count': 0, 'is_following': False, 'is_followed': False, 'is_celebrity': False, 'is_blocking': False, 'is_blocked': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/834353488,False,1569320486,1569320486,,True,True,0,0,False,all,allowed,<p>我家湿垃圾全部进下水道</p><p>部分能磨碎的干垃圾一样进下水道</p><p>行家说说最近生活污水里是不是有很多神奇的东西</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
5,834339739,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '5b4c4c40369aa3294b09f8e4bd715f23', 'url_token': 'meng-de-er', 'name': '孟德尔', 'avatar_url': 'https://pic3.zhimg.com/v2-d5dc3969eb5b6ed292118da94ef6066a_is.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-d5dc3969eb5b6ed292118da94ef6066a_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/meng-de-er', 'user_type': 'people', 'headline': '不玩游戏的游戏迷', 'badge': [{'type': 'best_answerer', 'description': '优秀回答者', 'topics': []}], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/834339739,False,1569319615,1569321950,,True,True,137,38,False,all,allowed,"<p>上海这一套实际上是照抄日本的垃圾分类回收模式，然而两边社会情况天差地别，照搬当然就出了问题。</p><p class=""ztext-empty-paragraph""><br/></p><p>日本人对垃圾分类的接受度和在其上耗费的劳动量与精力远远超过其他国家的想象，到了神经病的程度。你别看国内愤青说日本垃圾分类都是假的，真的让他们去实践日本人二分之一的劳动量，他们就崩溃了上吊了跳海了。</p><p class=""ztext-empty-paragraph""><br/></p><p>上海现在的一大难题就是居民偷偷乱扔，日本人是怎么解决这个问题的呢？</p><p><b>家庭主妇组成巡逻队，监控。谁家没按规矩扔垃圾，巡逻队就亲自扔回他家去</b>。</p><p>法律？隐私？在二町目西片太太就是法律！！</p><p class=""ztext-empty-paragraph""><br/></p><p>你要是看日本文艺作品就会发现有无数人吐槽这个事，常见剧情是刚搬到一个地方，被隔壁太太把垃圾扔回家。岩井俊二都吐槽过。以至于垃圾监督严不严都能成为一个小区是否适合居住的考察标准。</p><figure data-size=""normal""><noscript><img src=""https://pic2.zhimg.com/50/v2-04c8424d1d78adebda5210b008ab42e0_hd.jpg"" data-rawwidth=""900"" data-rawheight=""1292"" data-size=""normal"" data-caption="""" data-default-watermark-src=""https://pic2.zhimg.com/50/v2-7b68c4e215dfd6f45e1bd92eb65b08f9_hd.jpg"" class=""origin_image zh-lightbox-thumb"" width=""900"" data-original=""https://pic2.zhimg.com/v2-04c8424d1d78adebda5210b008ab42e0_r.jpg""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;900&#39; height=&#39;1292&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""900"" data-rawheight=""1292"" data-size=""normal"" data-caption="""" data-default-watermark-src=""https://pic2.zhimg.com/50/v2-7b68c4e215dfd6f45e1bd92eb65b08f9_hd.jpg"" class=""origin_image zh-lightbox-thumb lazy"" width=""900"" data-original=""https://pic2.zhimg.com/v2-04c8424d1d78adebda5210b008ab42e0_r.jpg"" data-actualsrc=""https://pic2.zhimg.com/50/v2-04c8424d1d78adebda5210b008ab42e0_hd.jpg""/></figure><p class=""ztext-empty-paragraph""><br/></p><p>日本垃圾分类的实行有一系列前提，社会文化这些学不来的不说了，关键是“有大量专职和兼职主妇”“大部分住宅都是独栋别墅”这两条距离中国太远了，在可见的将来都没可能实现。</p><p></p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
6,833042286,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '7ab432b3468dbf41d0e19dcd4a29bfe1', 'url_token': 'ki1381', 'name': 'HUANG YP', 'avatar_url': 'https://pic4.zhimg.com/v2-7e5a6ebcc7c9a695dbc3085a28caa5d7_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-7e5a6ebcc7c9a695dbc3085a28caa5d7_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/ki1381', 'user_type': 'people', 'headline': '挨踢界性价比最高的打杂人员', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': True}",https://www.zhihu.com/question/330351049/answer/833042286,False,1569222792,1569222792,,True,True,2,0,False,all,allowed,"<p>垃圾分类是好事，但在全员尚未准备就绪的前提下强制实施，效果必定打折。</p><p>以前去超市买东西，能不要塑料袋就不要，现在是基本都要，毕竟装湿垃圾要用到。干垃圾能凑合，湿垃圾就不那么好伺候了。</p><p>================</p><p>走一两站路是环保，那么走十几站还是不是？</p><p>在没有做好准备的前提下，还真不是。</p><p>曾经有一次周末上午加班，吃了午饭觉得挺风和日丽的，临时决定就那么走回去吧！十多公里路又不是没走过。</p><p>所以当场发朋友圈立了Flag：老子今天玩环保，不坐地铁，走回家去！</p><p>然而我忘了一个词：生理极限。</p><p>体力可以分配，速度可以控制，然而水不能不喝。很显然这一路只能靠路边便利店的瓶装饮料续命了，结果就是毫无必要的产生塑料垃圾若干。</p><p>下次再要打着环保的名义这么干，至少会先准备好不锈钢水壶吧。。。</p><p>========</p><p>宣传分类的时候少用些老百姓容易混淆的专业术语吧，比如“干垃圾”。</p><p>这让我想起了以前的新闻：“某某地方向灾区派出了若干位普通外科专家”。于是有人开喷，只派了“普通的”外科专家？然而真实情况是这些医学专家都是大神，“普通外科”是个特定的术语。我觉得这条给老百姓看的新闻倒还真不如就说外科专家来的实在。</p><p>对这个“干垃圾”的字面理解同样存在困惑。鸡骨鸭骨鱼跟猪大骨贝壳就不是一类；裹着小baby便便的尿布是干垃圾，那么用报纸包一堆苹果皮香蕉皮凭什么就算不合格的混合垃圾了呢？本质上不都是纤维质有机物包裹着其它柔弱的有机物吗？</p><p>不是我抬杠，但实在是挑战科学常识啊。。。</p><p>========</p><p>世道艰辛。</p><p>小区里有个老婆婆以捡破烂为生。后来垃圾分类了，垃圾桶旁边有志愿者了。有天她和志愿者吵了起来，据说是志愿者抢了她先看上的垃圾。。。</p><p>========</p><p>办公室垃圾相对单纯，其实用它做强化或切入其实不错。但分类就不要那么通用化了，适当做些优化剪裁。我们办公室发的垃圾桶都已经被我们自己重新定义过了，宣传册打印纸、纸箱、塑料饮料瓶、电子垃圾、湿垃圾、其它干垃圾。。。解释权不在手里不知道算不算合理，但至少还是留下了后续能继续分的可能。</p><p>中午和同事聊天聊起那种直接冲入下水道的厨余垃圾处理器，他说他要辞职创业，前三年卖电器，后三年专业疏通下水道，看看有没有机会实现倒垃圾自由。。。</p><p>========</p><p>刚刚又学到一个名词，眼镜蛇效应。<a href=""https://link.zhihu.com/?target=http%3A//mini.eastday.com/mobile/180214150417690.html%25E3%2580%2582%25E4%25BD%2586%25E6%2584%25BF%25E5%259E%2583%25E5%259C%25BE%25E5%2588%2586%25E7%25B1%25BB%25E4%25B8%258D%25E6%2598%25AF%25E3%2580%2582"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">http://mini.eastday.com/mobile/180214150417690.html。</a></p><p>但愿垃圾分类不会是。</p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
7,824156057,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': 'f35752bf9e6daee21834970945b93c7d', 'url_token': 'liuzongqi', 'name': '黑七', 'avatar_url': 'https://pic4.zhimg.com/v2-36cac92d98a56f8584c0e333591841fb_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-36cac92d98a56f8584c0e333591841fb_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/liuzongqi', 'user_type': 'people', 'headline': 'PM到FA，如今在垃圾处理的道路上越走越远', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': True}",https://www.zhihu.com/question/330351049/answer/824156057,False,1568518489,1568518494,,True,True,1,0,False,all,allowed,"<p>垃圾分类虽势在必行，但是相关<b>技术和基建的进步和完善</b>同政策实行<b>同样重要</b>！</p><p>据统计，7月上海湿垃圾日均分出量约8200吨，较2017年的3500吨翻了一倍多；干垃圾日均末端处置量为1.71万吨，相比2018年的2.19万吨/日下降了约21个百分点，减量效果明显。上海的干垃圾以焚烧为主，干垃圾减量后，焚烧发电厂会受到哪些影响，是否需要调整工艺？对垃圾焚烧发电企业利润有影响吗？</p><p>自2018年开始全国重点城市垃圾分类逐步推行，上海干垃圾的热值明显上升，相应的含水率下降明显。有数据分析，分类较好的小区干垃圾热值在2100大卡/公斤-3300大卡/公斤，相对于未分类混合垃圾热值在1200大卡/公斤-1600大卡/公斤，干垃圾热值较混合垃圾大幅提升，分类后进入焚烧发电厂的干垃圾较分类前的混合垃圾，热值提高约500大卡/公斤-1600大卡/公斤，比焚烧炉MCR（最大垃圾处理量）设计热值提升近1/3左右。因此技术工艺需要进行较大规模的调整。</p><p>其实垃圾处理器的使用也是同样的道理。技术需要不断地改进；同时污水处理厂的规模及技术需要扩大和改进...</p><figure data-size=""normal""><noscript><img src=""https://pic2.zhimg.com/50/v2-dd4d789a0e8df8fa948384028d91d84f_hd.jpg"" data-caption="""" data-size=""normal"" data-rawwidth=""413"" data-rawheight=""422"" data-default-watermark-src=""https://pic3.zhimg.com/50/v2-564545d1b49b88553a3eb86a764deaec_hd.jpg"" class=""content_image"" width=""413""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;413&#39; height=&#39;422&#39;&gt;&lt;/svg&gt;"" data-caption="""" data-size=""normal"" data-rawwidth=""413"" data-rawheight=""422"" data-default-watermark-src=""https://pic3.zhimg.com/50/v2-564545d1b49b88553a3eb86a764deaec_hd.jpg"" class=""content_image lazy"" width=""413"" data-actualsrc=""https://pic2.zhimg.com/50/v2-dd4d789a0e8df8fa948384028d91d84f_hd.jpg""/></figure><p></p>",nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
8,819344875,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '65ef05fab7f519d52333f6ebda199794', 'url_token': 'chang-dazhi', 'name': 'chang dazhi', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_is.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/chang-dazhi', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/819344875,False,1568101843,1568101843,,True,True,0,0,False,all,allowed,<p>我觉得除了固定扔垃圾的时间外，就是分的不够细，既然分了就彻底点，不要过了几年再做新的分类。我家小区现在只分两类，干和湿。弄的我扔电池，和利乐砖包装饮料瓶时候很纠结</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
9,817774810,answer,normal,"{'type': 'question', 'id': 330351049, 'title': '上海垃圾分类的方式方法有哪些问题？', 'question_type': 'normal', 'created': 1561023429, 'updated_time': 1561023429, 'url': 'https://www.zhihu.com/question/330351049', 'relationship': {}}","{'id': '183312c1530db47022b2b4f31e3222b8', 'url_token': 'fei-tian-tang-bao', 'name': '飞天汤包', 'avatar_url': 'https://pic1.zhimg.com/v2-a402f41f7492624cd75d4f2216ca124a_is.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-a402f41f7492624cd75d4f2216ca124a_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/people/fei-tian-tang-bao', 'user_type': 'people', 'headline': '薯片麻辣烫。', 'badge': [], 'gender': -1, 'is_advertiser': False, 'is_privacy': False}",https://www.zhihu.com/question/330351049/answer/817774810,False,1567973197,1568169058,,True,True,34,7,False,all,allowed,<p>作为利用大学时间，跑了全国多处上了新闻和没上新闻的垃圾分类试点，实地调研学习的环境工程应届毕业生，我有话要说。</p><p>针对一个试点就没有意思了，上海分类处理的情况大家也看到了。</p><p>1.环保行业来钱最快的是卖环保设备，垃圾分类也不例外，这是很多试点华而不实的根本原因。最夸张的比如某公司一套垃圾桶卖两万，效果大家有目共睹。</p><p>2.积分换日用品是常规思路，听起来可行，但实际却难推广。这里面有个问题解决得不好：积分的获得与什么行为进行绑定。比如某试点给传统垃圾桶外套上“智能”外壳，外壳上有个电动门，当用户刷卡时，门就会打开供投放垃圾，数秒后关闭，积分到账。此时积分的获得就与“是否正确投放垃圾”无关，而与“刷卡”这个动作直接关联。</p><p>3.用“垃圾分类指导员”替代智能垃圾桶。经过调研，指导员精力有限，一人负责4-5组桶，其中产生价值的主要是厨余垃圾桶，而厨余垃圾桶容量为120L，平时一天下来，各组的厨余垃圾桶都装不满一桶，而指导员工资2100元/月包食宿，此时可以算出初端收集成本。另外，据实地观察，“指导员”在大多数时候都不是“指导员”，而是“分拣员”，因为当地生活节奏快，居民丢垃圾往往是很赶的，所以那样一组半封闭的垃圾桶对于他们来说很浪费时间，一般都是给“指导员”或者随便丢一个桶。</p><p>4.上海把“指导员”换成“监督员”，监督员的工资多少，能在居民养成习惯之后撤掉吗？</p><p>5.目前垃圾分类，一分就是五六七八类。试问：初端有多少非专业人士甚至环保专业人士能很清楚地知道自己手上的每一件物品属于什么垃圾？中端是否严格分类运输以及运输成本是多少？末端配套处理手段是否跟上？</p><p>其实我们很多人都知道，垃圾中半数是湿垃圾，而目前市面上有将湿垃圾高效资源化的技术，因此我们把湿垃圾分出来处理掉就已经能将垃圾减量一半。为什么要盯住另外一半原本就有拾荒者和废品站帮助消化的垃圾死磕呢？</p><p>很多时候提起垃圾分类，人们都会表扬日本，暗示我们应该向日本学习。学习是可以，但照搬就不妥了。我们上学的时候，很多人喜欢去抄学霸的笔记，但是那些抄笔记的学生成绩往往是怎样的呢？好成绩的秘诀是那本笔记本吗？各个人的基因不一样，就决定了其适合的学习方法不一样。老师都说笔记要靠自己记的才有用。</p><p>我们的国情不一样，人口数量及素质、社区布局、生活习惯、垃圾成分各方面都与日本不同，盲目模仿日本，给自己制造“我在学习”、“我在进步”的假象，浪费自然资源、社会资源和时间，欺骗自己感动他人，问题却不能得到解决。</p><p>垃圾分类的成功需要每个环节的配合，需要一个环节先开始，这个环节不应该是初端收集，居民不能再被“辛辛苦苦分好的垃圾结果没严格分开处理”寒心了。末端的处理能力应该先行。</p><p>另外，我们在垃圾分类的盈利点设定上的思维应该改改，垃圾的价值再大，也比不上以社区为单位的居民的价值大。</p><p>————————</p><p>20190911的补充:</p><p>一、</p><p>某些人别再为焚烧洗了好不好？屁股注意点坐，别为了点补贴，臭死自己儿女。别扯什么发酵，热值，现在垃圾分类闹这么厉害，初心是什么，是保护和改善环境，不是为了将就焚烧厂，也别扯什么达标排放，第一标准是按照社会当下的普遍工艺水平定的，而不是以人为核心定的，第二检验时达标和运营时达标是两码事。我国湿垃圾里的Cl被你们吃了吗？我只希望你们能住到焚烧厂附近去。</p><p>我曾经去暗访过某填埋场附近的居民，人家怎么说？</p><p>“小伙子你别管这事儿，别害了自己，我们都习惯了。”</p><p>“晚上阵阵恶臭刚开始忍不了，现在习惯了也就好了。”</p><p>“现在他们说要封场建焚烧厂，各种说填埋场不好吹焚烧厂好，还带我们这里的人去上海杭州参观那里的焚烧厂，想骗我们签字。当初也信了他们的鬼话才有这么个填埋场，我们是被骗过的人了，还想骗第二次，门儿都没有。”</p><p>二、</p><p>目前垃圾分类做得好的业内也不是没有，不是靠什么先进科学技术，做得好的地点也不是什么高档小区高素质人群，而是一个个小村庄一位位文化程度不高但深爱着自己家乡的父老乡亲，这么多年他们是看着自己小时候洗澡的河变成垃圾河，自己经常摘果子吃的果树林结不出好果子。</p><p>这一点大概是与很多人的认识相悖的，我问过很多人：你觉得青少年和老人那个群体更容易被推广垃圾分类。没有一个回答老人。</p><p>因为垃圾分类很难，也很简单。比年轻人在床上躺尸吃鸡难，比老年人摸索智能手机简单。</p>,nobody,[],"{'reason': '', 'status': False, 'tip': '', 'title': '', 'unnormal_details': {'status': '', 'description': '', 'reason': '', 'reason_id': 0, 'note': ''}, 'url': ''}",{'upvoted_followees': []}
