,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked
0,675029957,comment,https://www.zhihu.com/api/v4/comments/675029957,😓,False,False,False,False,1561428311,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '3b669dc8972f42a99e4a9b6d00347591', 'url_token': 'leng-a-leng-16', 'name': '耶路撒冷有风来', 'avatar_url': 'https://pic1.zhimg.com/v2-8721e26d6b28dc37ec14f2ca668c6804_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-8721e26d6b28dc37ec14f2ca668c6804_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/3b669dc8972f42a99e4a9b6d00347591', 'user_type': 'people', 'headline': '喜欢看图看字', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
1,675033620,comment,https://www.zhihu.com/api/v4/comments/675033620,点赞,False,False,False,False,1561428603,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '8da599214b5268948103d53ca323c292', 'url_token': 'fu-xiao-da-28', 'name': '獬豸', 'avatar_url': 'https://pic2.zhimg.com/v2-ced867801f14c118b4a16b2d94a6bab3_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-ced867801f14c118b4a16b2d94a6bab3_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/8da599214b5268948103d53ca323c292', 'user_type': 'people', 'headline': '法学生/人力咨询', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
2,675038867,comment,https://www.zhihu.com/api/v4/comments/675038867,不在上海吧,False,False,False,False,1561429011,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '90c2be1f5b7d697ddf996fc2b1d7ee19', 'url_token': 'you-you-sh', 'name': '优优sh', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/90c2be1f5b7d697ddf996fc2b1d7ee19', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
3,675057398,comment,https://www.zhihu.com/api/v4/comments/675057398,<p>哭笑不得</p>,False,False,False,False,1561430415,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'c21a45b482902212cac28d872fbc9706', 'url_token': 'tim-51-10', 'name': 'tim', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/c21a45b482902212cac28d872fbc9706', 'user_type': 'people', 'headline': '业余搬砖', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
4,675069110,comment,https://www.zhihu.com/api/v4/comments/675069110,真没说清楚,False,False,False,False,1561431292,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '22baa907d6f5cf75d3c4d1ed26966e11', 'url_token': 'kong-kong-83-91', 'name': '饺子', 'avatar_url': 'https://pic1.zhimg.com/v2-5a2b3f117c13ab8f459e7958b4609c39_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-5a2b3f117c13ab8f459e7958b4609c39_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/22baa907d6f5cf75d3c4d1ed26966e11', 'user_type': 'people', 'headline': '想继续搬砖', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
5,675085784,comment,https://www.zhihu.com/api/v4/comments/675085784,轮子哥好闲啊，看来美国工作真的很舒服,False,False,False,False,1561432514,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5e719c91896474b811dfc506ebcde37c', 'url_token': 'zhangtiezhangtie', 'name': 'TieTieTie', 'avatar_url': 'https://pic1.zhimg.com/v2-07df0b10279653ce920dbb408fdc0bb4_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-07df0b10279653ce920dbb408fdc0bb4_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5e719c91896474b811dfc506ebcde37c', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
6,675086874,comment,https://www.zhihu.com/api/v4/comments/675086874,轮子哥终于成了过气网红[捂脸][捂脸][捂脸]，新来的都不认识轮子哥了！！！！知乎不再是当年的知乎了！知乎药丸💊,False,False,False,False,1561432588,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1419dc8151840c222fc626eba3bde2b8', 'url_token': 'san-wen-yu-46-26', 'name': '三文鱼', 'avatar_url': 'https://pic4.zhimg.com/v2-f3da52d1c0f71b28eb84f0ef3e27ced3_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-f3da52d1c0f71b28eb84f0ef3e27ced3_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1419dc8151840c222fc626eba3bde2b8', 'user_type': 'people', 'headline': '孔乙己', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,11,False,False
7,675095440,comment,https://www.zhihu.com/api/v4/comments/675095440,意思是上海的定时间扔垃圾也是被逼的……,False,False,False,False,1561433223,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'daa7415f910f95f923656592a6af2081', 'url_token': 'qiu-de-ma-dai', 'name': '益虫', 'avatar_url': 'https://pic3.zhimg.com/v2-11d8021d53a92110d70a506ef2e02ec2_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-11d8021d53a92110d70a506ef2e02ec2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/daa7415f910f95f923656592a6af2081', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,4,False,False
8,675101020,comment,https://www.zhihu.com/api/v4/comments/675101020,"我为啥能看懂 <a class=""comment_sticker"" href=""https://pic4.zhimg.com/v2-db92f653a2ec17ea3ff309d6d56e8507.gif"" data-sticker-id=""980770591112015872""> [吃瓜]</a>",False,False,False,False,1561433644,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'b43848f952274cdb815bd7bdd85b1ab5', 'url_token': 'Caspar_Hwcui', 'name': 'Caspar Cui', 'avatar_url': 'https://pic1.zhimg.com/v2-dcfd8962aa56b6aff5ca43711505db25_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-dcfd8962aa56b6aff5ca43711505db25_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/b43848f952274cdb815bd7bdd85b1ab5', 'user_type': 'people', 'headline': 'IBM =&gt; IBM.o365 &amp;&amp; IBM.sharePoint_Dev', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
9,675172212,comment,https://www.zhihu.com/api/v4/comments/675172212,尴尬😅,False,False,False,False,1561439177,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '05ded12aaabeb3a9e3bd9ab657138186', 'url_token': 'boseny', 'name': '梦三小彩笔', 'avatar_url': 'https://pic4.zhimg.com/v2-bad5cf0abf085e96cb8c4007d304ffc1_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-bad5cf0abf085e96cb8c4007d304ffc1_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/05ded12aaabeb3a9e3bd9ab657138186', 'user_type': 'people', 'headline': '这是一个满脑子想法的彩笔，请大家随意喷他', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
