,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked,reply_to_author
0,677315741,comment,https://www.zhihu.com/api/v4/comments/677315741,有点专业精神 别见热度就蹭 蹭就说点专业的,False,False,False,False,1561684431,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '23fb5f0545aeb9d67a7c0c1267b6ebde', 'url_token': 'ha-mi-gua-26-91', 'name': '西红柿炒番茄', 'avatar_url': 'https://pic4.zhimg.com/v2-d4d2ac4476172d59b44037320e53aa68_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-d4d2ac4476172d59b44037320e53aa68_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/23fb5f0545aeb9d67a7c0c1267b6ebde', 'user_type': 'people', 'headline': '国家二级抬杠运动员', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,6,False,False,
1,677315890,comment,https://www.zhihu.com/api/v4/comments/677315890,这点非常赞同，面对垃圾分类需要的是生活方式的改变。最低限度垃圾处理机是必须的，要基本把厨余垃圾消灭掉。,False,False,False,False,1561684445,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'fe6e165f443dca3f0ada514d081a08f5', 'url_token': 'mi-cai', 'name': 'mi cai', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/fe6e165f443dca3f0ada514d081a08f5', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
2,677320062,comment,https://www.zhihu.com/api/v4/comments/677320062,感觉是软广，但写的不错，能恰饭,False,False,False,False,1561684835,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'b7547415a0d7bfd0b4d34aeaba243ad8', 'url_token': 'wu-yang-19-48', 'name': '为羊', 'avatar_url': 'https://pic3.zhimg.com/v2-4224f33b663387325ad49f31a157d795_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-4224f33b663387325ad49f31a157d795_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/b7547415a0d7bfd0b4d34aeaba243ad8', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,2,False,False,
3,677335744,comment,https://www.zhihu.com/api/v4/comments/677335744,写得不错吗？我觉得按答主思路p民就不要参政议政了，人大制度也别搞了，反正p民什么都不了解,False,False,False,False,1561686184,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f941297e3264e790e870aadd83a810d7', 'url_token': 'bei-feng-he-tai-yang-66', 'name': '北风和太阳', 'avatar_url': 'https://pic3.zhimg.com/v2-c884d62d51e41c12642e1760fbeab0b6_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-c884d62d51e41c12642e1760fbeab0b6_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f941297e3264e790e870aadd83a810d7', 'user_type': 'people', 'headline': '出山', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,17,False,False,
4,677336742,comment,https://www.zhihu.com/api/v4/comments/677336742,答主一楼的下水改直排了吗#[思考],False,False,False,False,1561686268,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'fd432836c94f4b132069510a1f0253ad', 'url_token': 'afdhzk', 'name': 'afdhzk', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/fd432836c94f4b132069510a1f0253ad', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,3,False,False,
5,677340899,comment,https://www.zhihu.com/api/v4/comments/677340899,如果每家都用这种湿垃圾处理方式，市政排水系统要改一改了,False,False,False,False,1561686622,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '95ef2cfffde90b9b0ffd630d1df7042e', 'url_token': 'Tamara.L', 'name': '头一点都不痛', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/95ef2cfffde90b9b0ffd630d1df7042e', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,4,False,False,
6,677350258,comment,https://www.zhihu.com/api/v4/comments/677350258,就上海而言，能达到广告效果的 基本上也只在10%，因为还有90%的家庭都会觉得太浪费钱,False,False,False,False,1561687415,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '36d8d1f9cba0563f15762df78fad05f5', 'url_token': 'liu-xiao-hua-12-97', 'name': '刘小华', 'avatar_url': 'https://pic2.zhimg.com/1096d7695048890b64eea37ff3571158_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/1096d7695048890b64eea37ff3571158_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/36d8d1f9cba0563f15762df78fad05f5', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
7,677379344,comment,https://www.zhihu.com/api/v4/comments/677379344,拒绝不了也不能抱怨？这什么逻辑.....,False,False,False,False,1561689699,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5a800f21a0c442655caadabb107f5328', 'url_token': 'beck-63-68', 'name': 'BECK', 'avatar_url': 'https://pic1.zhimg.com/v2-b0b89f3f14ae2eac8048aa2368667530_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-b0b89f3f14ae2eac8048aa2368667530_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5a800f21a0c442655caadabb107f5328', 'user_type': 'people', 'headline': '景观设计@WMCH创意', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,11,False,False,
8,677388002,comment,https://www.zhihu.com/api/v4/comments/677388002,<p>然鹅上海很多很多老公房，他们的下水道系统不支持使用这种处理机，前几年就想装了，师傅不建议，还是默默的把湿垃圾从袋子倒出来扔吧</p>,False,False,False,False,1561690369,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '0527e7c92c25bb4ca95f187dff815a7f', 'url_token': 'qiao-yi-11-38', 'name': 'J·Bangalash', 'avatar_url': 'https://pic4.zhimg.com/f68c78d7f084307b7cfcb2b5e38ad9f4_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/f68c78d7f084307b7cfcb2b5e38ad9f4_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/0527e7c92c25bb4ca95f187dff815a7f', 'user_type': 'people', 'headline': '奔放宅，羞赧骚，社交恐惧患者', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,8,False,False,"{'role': 'normal', 'member': {'id': 'fe6e165f443dca3f0ada514d081a08f5', 'url_token': 'mi-cai', 'name': 'mi cai', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/fe6e165f443dca3f0ada514d081a08f5', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
9,677390121,comment,https://www.zhihu.com/api/v4/comments/677390121,答主能跟上海住这么大个房子是不会抱怨了,False,False,False,False,1561690527,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '2351de28f24254295ddd0141cbfcb64b', 'url_token': 'taiyue-wu', 'name': '无题', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/2351de28f24254295ddd0141cbfcb64b', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,4,False,False,
