,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked,reply_to_author
0,695948236,comment,https://www.zhihu.com/api/v4/comments/695948236,陈独秀，你好。,False,False,False,False,1563886275,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
1,695955331,comment,https://www.zhihu.com/api/v4/comments/695955331,<p>皮一皮心情愉快。</p>,False,False,False,False,1563886880,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
2,696057364,comment,https://www.zhihu.com/api/v4/comments/696057364,<p>可惜抗议晚了，在治理小企业的时候，就应该联手抗议了，前几年，上海很多行业制造业的龙头企业都待不下去了，往周边撤离，今年，上海周边制造业的龙头企业，协会会长单位都撑不住了，环保一到，一起关门。</p>,False,False,False,False,1563895060,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,1,False,False,
3,696072338,comment,https://www.zhihu.com/api/v4/comments/696072338,<p>原来大家都不重视，可自从雾霾以后形势大变。环境污染影响到生活质量，谁也不能无视了。所以，前几年治理污染企业，老百姓叫好的才那么多。</p><p>这次是提高了老百姓的生活成本，所以抱怨声又大起。</p><p>想想其中的异同就会发现，老百姓重视的是，自己的生活有没有受到了影响，什么环境治理根本就没人在乎。</p>,False,False,False,False,1563896234,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
4,696076889,comment,https://www.zhihu.com/api/v4/comments/696076889,可是企业都抗议失败，老百姓更没用了。这个又不是全国推行，上海抗议上海的，别的地方可不会声援上海。就如同企业被治理时也得不到声援。<br>至于环境污染被治理，老百姓支持。那是未得利益者，得了利益的同样不会支持。<br>比如房东，虽然也是老百姓，从来都不支持治理污染，污染企业走了，他房子租给谁呢。,False,False,False,False,1563896613,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,1,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}"
5,696085353,comment,https://www.zhihu.com/api/v4/comments/696085353,<p>虽然这次主要是抱怨，也没人真敢说环境治理不对。</p><p>可是，声势比较大，这跟治理污染企业时，支持的声音占主流截然不同。</p><p>实际上，治理污染企业也有很多抱怨和抗议，只是被支持的声音压了下去。</p><p>而且这样运动式的搞，基层成本太高，也不是长久之计。</p><p>到最后，垃圾分类大方向应该是不会变，不过细节上可能会有很多妥协。</p><p>就像有的答案说的，日本就没分这么细，只是大致上分一下。</p><p>这样处理并不彻底，可比原来不分类要强，也许会变成这样。</p>,False,False,False,False,1563897323,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,False,False,"{'role': 'normal', 'member': {'id': '145f40d2c35a19b387263b729ddd28d5', 'url_token': 'jian-dan-81-12', 'name': '崔瑨', 'avatar_url': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-230f8d8e37ab34e5b811386fa0489210_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/145f40d2c35a19b387263b729ddd28d5', 'user_type': 'people', 'headline': '轻诺必寡信，多易必多难。', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
6,696096132,comment,https://www.zhihu.com/api/v4/comments/696096132,没付出成本？ 请把我买房子交的几十万的税还给我 保证好好分类[可怜],False,False,False,False,1563898306,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '4751bab95a8ed1573b92df17b8058b71', 'url_token': 'xi-jin-cheng', 'name': 'Bug generator', 'avatar_url': 'https://pic3.zhimg.com/v2-b401cee8f2c75103b3d44d2a14ee9b96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-b401cee8f2c75103b3d44d2a14ee9b96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/4751bab95a8ed1573b92df17b8058b71', 'user_type': 'people', 'headline': '一个人就是一只水军', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,2,False,False,
7,696109140,comment,https://www.zhihu.com/api/v4/comments/696109140,<p>你买了房子，别人就要一辈子给你处理垃圾么？你是不是想多了？</p>,False,False,False,False,1563899628,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,False,False,"{'role': 'normal', 'member': {'id': '4751bab95a8ed1573b92df17b8058b71', 'url_token': 'xi-jin-cheng', 'name': 'Bug generator', 'avatar_url': 'https://pic3.zhimg.com/v2-b401cee8f2c75103b3d44d2a14ee9b96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-b401cee8f2c75103b3d44d2a14ee9b96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/4751bab95a8ed1573b92df17b8058b71', 'user_type': 'people', 'headline': '一个人就是一只水军', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
8,696111750,comment,https://www.zhihu.com/api/v4/comments/696111750,以后啊，<br>绿化，意义重大，各家门口负责好。<br>修路，意义重大，各家门口负责好。<br>房屋加固，意义重大，各家门口负责好。<br>造火箭，意义重大，全民分工负责好。<br>这些都是建设家园嘛，每个人不可推卸的责任。<br>谁都别跑，谁敢计较得失？就是不环保，不爱城市，不爱国。<br>一个个的谁都别想跑，干不好就扣征信。,False,False,False,False,1563899908,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5ea779c0f196625f13e0f25e6207847a', 'url_token': 'lzk-77', 'name': '注销账户', 'avatar_url': 'https://pic2.zhimg.com/v2-401146973ac9a197ba28517349e3c09c_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-401146973ac9a197ba28517349e3c09c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5ea779c0f196625f13e0f25e6207847a', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,3,False,False,
9,696114980,comment,https://www.zhihu.com/api/v4/comments/696114980,<p>大帽子扣别人，让人承担治理污染的成本，大家都很开心，轮到自己就各种抱怨，这就是人之常情。</p><p>我只是指出了这一点。</p>,False,False,False,False,1563900268,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '12e98c5ed130446b3dc63fb74f187774', 'url_token': 'a-ti-mi-si-71', 'name': '阿提弥斯', 'avatar_url': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-70516e797392ba5567c7f190d5e3b3e2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/12e98c5ed130446b3dc63fb74f187774', 'user_type': 'people', 'headline': '人类沉浸在经验的迷梦中，却自以为抓住了并不存在的真理。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,False,False,"{'role': 'normal', 'member': {'id': '5ea779c0f196625f13e0f25e6207847a', 'url_token': 'lzk-77', 'name': '注销账户', 'avatar_url': 'https://pic2.zhimg.com/v2-401146973ac9a197ba28517349e3c09c_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-401146973ac9a197ba28517349e3c09c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5ea779c0f196625f13e0f25e6207847a', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
