,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked,reply_to_author
0,670502461,comment,https://www.zhihu.com/api/v4/comments/670502461,乘以4才对，还有有害，可回收都要分类,False,False,False,False,1560857547,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '83336d65bd5115ad09b863cebdfd06e0', 'url_token': 'wei-di-qi-11', 'name': '围地棋', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/83336d65bd5115ad09b863cebdfd06e0', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,33,False,False,
1,670756906,comment,https://www.zhihu.com/api/v4/comments/670756906,看来我需要好好屯一波垃圾袋了,False,False,False,False,1560903762,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '93dc23114b787355b6a4e313dec7861c', 'url_token': 'lang-zi-xiao-wai', 'name': '浪子小歪', 'avatar_url': 'https://pic4.zhimg.com/08ce952ef75a3a0405b421b1d7f73c19_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/08ce952ef75a3a0405b421b1d7f73c19_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/93dc23114b787355b6a4e313dec7861c', 'user_type': 'people', 'headline': '一条咸鱼', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,9,False,False,
2,672699767,comment,https://www.zhihu.com/api/v4/comments/672699767,打着环保的名义制造垃圾,False,False,False,False,1561122619,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'd87eaec5712af5b362a9856567f7156f', 'url_token': 'shui-yi-er-10', 'name': '水伊儿', 'avatar_url': 'https://pic3.zhimg.com/c2d8218cee7b5a17c77dc5cb75fe030f_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/c2d8218cee7b5a17c77dc5cb75fe030f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/d87eaec5712af5b362a9856567f7156f', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,32,False,False,
3,677200875,comment,https://www.zhihu.com/api/v4/comments/677200875,还有卖垃圾桶的，烧高香。。,False,False,False,False,1561653759,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '6e1331dc0ece2b5a6a00cc08a350e120', 'url_token': 'hey-pang-zi', 'name': 'Jiyeon丶', 'avatar_url': 'https://pic1.zhimg.com/v2-08ace3a07e004ab601451771d796b88d_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-08ace3a07e004ab601451771d796b88d_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/6e1331dc0ece2b5a6a00cc08a350e120', 'user_type': 'people', 'headline': '哟呵~', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,23,False,False,
4,678564981,comment,https://www.zhihu.com/api/v4/comments/678564981,哈哈哈，污染严重了反而,False,False,False,False,1561828493,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5a27b82500689f6966f4cdc68086dc1e', 'url_token': 'xiong-mao-gun-gun-25', 'name': '熊猫滚滚', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5a27b82500689f6966f4cdc68086dc1e', 'user_type': 'people', 'headline': '大学生', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,5,False,False,
5,678609565,comment,https://www.zhihu.com/api/v4/comments/678609565,<p>塑料单独来看不是污染，混合在湿垃圾中的塑料才是污染。能够回收的上来的塑料，重新打成塑料粒子分分钟做成再生塑料制品，你淘宝买的大部分塑料，比如塑料桶，塑料盆，甚至你的塑料袋也是。便宜货很多就是塑料垃圾做的，特别是中国禁了外国进口垃圾塑料后，再生塑料粒子就不停地涨价，回收塑料可是好是生意。</p>,False,False,False,False,1561844330,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f3e46faebbb36846b92f83063698f435', 'url_token': 'galecarp', 'name': 'xxxl', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f3e46faebbb36846b92f83063698f435', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
6,679660432,comment,https://www.zhihu.com/api/v4/comments/679660432,像水果这样的自然残物这些应该直接扔在地里才是合理的，现在偏偏要套上塑料带投入分类垃圾，伪环保。,False,False,False,False,1561974534,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '307a3466548ac0511ac8098c916f000d', 'url_token': 'lwanglslao-wang-lao-shi', 'name': 'lwangls老王老师', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/307a3466548ac0511ac8098c916f000d', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,16,False,False,
7,679814377,comment,https://www.zhihu.com/api/v4/comments/679814377,厨余处理器恐成最大赢家,False,False,False,False,1561990437,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '65997e9f0e7019329b42d29fe9a6f186', 'url_token': 'wang-gang-33-65', 'name': '王刚', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/65997e9f0e7019329b42d29fe9a6f186', 'user_type': 'people', 'headline': '哈哈哈哈，求知弱可', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,3,False,False,
8,680706639,comment,https://www.zhihu.com/api/v4/comments/680706639,<p>一群吃伸手饭的。买菜给的袋子就是垃圾袋。本来就是扔的。</p>,False,False,False,False,1562115679,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '03376b62c0ab9af78981471f29bd6eb6', 'url_token': 'simplewmn', 'name': 'Simplewmn', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/03376b62c0ab9af78981471f29bd6eb6', 'user_type': 'people', 'headline': '进出口物流、上海', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
9,680819476,comment,https://www.zhihu.com/api/v4/comments/680819476,买菜给的都是特别小的那种，没法用,False,False,False,False,1562125322,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '542a7f1a2ff31d7459f12d109a09ea5b', 'url_token': 'nu-chi-ji-xiong-rou', 'name': '怒吃鸡胸肉', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/542a7f1a2ff31d7459f12d109a09ea5b', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,2,False,False,"{'role': 'normal', 'member': {'id': '03376b62c0ab9af78981471f29bd6eb6', 'url_token': 'simplewmn', 'name': 'Simplewmn', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/03376b62c0ab9af78981471f29bd6eb6', 'user_type': 'people', 'headline': '进出口物流、上海', 'badge': [], 'gender': -1, 'is_advertiser': False}}"
10,681792983,comment,https://www.zhihu.com/api/v4/comments/681792983,<p>塑料袋要单独把垃圾到了，然后扔到干垃圾里，不然垃圾要退回</p>,False,False,False,False,1562230124,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1c3172d6e7e1f6a108cd8d671b33788e', 'url_token': 'mo-xue-41-10', 'name': 'Mx-sh', 'avatar_url': 'https://pic3.zhimg.com/v2-06d5f21b56e791670977f17b7d833cf6_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-06d5f21b56e791670977f17b7d833cf6_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1c3172d6e7e1f6a108cd8d671b33788e', 'user_type': 'people', 'headline': '研究了很久的人工智障 \n专治各种疑难杂症', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
11,683601095,comment,https://www.zhihu.com/api/v4/comments/683601095,<p>新上海滩许文强，哈哈哈哈哈哈</p>,False,False,False,False,1562454200,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '087600229d3220d009c5afa2408980b3', 'url_token': 'bao-bu-tong-3-97', 'name': '包不同', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/087600229d3220d009c5afa2408980b3', 'user_type': 'people', 'headline': '自由职业', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
12,684870313,comment,https://www.zhihu.com/api/v4/comments/684870313,简直不知道咋想的，塑料袋越用越多，呵呵,False,False,False,False,1562593878,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '23e81cbda3b2db5724f30ec0c90a95c5', 'url_token': 'xi-hua-zhi-xi', 'name': 'RUYI Underwood', 'avatar_url': 'https://pic1.zhimg.com/v2-f58e6ce185ecece71295d2d44c6fcdc1_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-f58e6ce185ecece71295d2d44c6fcdc1_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/23e81cbda3b2db5724f30ec0c90a95c5', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,2,False,False,
13,709238932,comment,https://www.zhihu.com/api/v4/comments/709238932,塑料袋好像都是直接焚烧的，没啥回收价值,False,False,False,False,1565235467,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '2ddaa8ecf1a9c44c2274a4e272fce537', 'url_token': 'bu-zhi-dao-95-78', 'name': '沉沦', 'avatar_url': 'https://pic4.zhimg.com/v2-0468a79d9c576d7ae9bd817e10e14057_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-0468a79d9c576d7ae9bd817e10e14057_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/2ddaa8ecf1a9c44c2274a4e272fce537', 'user_type': 'people', 'headline': '程序员入门，IT菜鸟', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,"{'role': 'normal', 'member': {'id': 'f3e46faebbb36846b92f83063698f435', 'url_token': 'galecarp', 'name': 'xxxl', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f3e46faebbb36846b92f83063698f435', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}"
