,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,reply_to_author,voting,disliked
0,679047851,comment,https://www.zhihu.com/api/v4/comments/679047851,“就是来特地消遣你的”,False,False,False,False,1561896201,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '2afe57cd68e1f818e1b81d2f427a2a86', 'url_token': 'chen-jia-jun-17-11', 'name': '系统误伤了我', 'avatar_url': 'https://pic3.zhimg.com/v2-eb7597a60c2dc42d1376c55247c9f2fd_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-eb7597a60c2dc42d1376c55247c9f2fd_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/2afe57cd68e1f818e1b81d2f427a2a86', 'user_type': 'people', 'headline': '原ID“曾沐”', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,21,"{'role': 'normal', 'member': {'id': '66524551ac45b516a96e6b6fbca057e7', 'url_token': 'xu-you-98', 'name': '许攸', 'avatar_url': 'https://pic4.zhimg.com/v2-6ab46361291fc5821cf5246ac332d9d0_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-6ab46361291fc5821cf5246ac332d9d0_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/66524551ac45b516a96e6b6fbca057e7', 'user_type': 'people', 'headline': '镜花水月', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
1,679647903,comment,https://www.zhihu.com/api/v4/comments/679647903,真的不是，人家没那么多闲工夫特地消遣升斗小民…只不过是全心全意的贯彻指示而已。,False,False,False,False,1561973351,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'dc4de0dfc711cb8079f565a5ac14c67f', 'url_token': 'lu-bo-hong-68', 'name': '莽原条纹大蛞蝓', 'avatar_url': 'https://pic1.zhimg.com/944f2c9951a2f2aad58c9ac04c91346b_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/944f2c9951a2f2aad58c9ac04c91346b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dc4de0dfc711cb8079f565a5ac14c67f', 'user_type': 'people', 'headline': '职员', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,7,,False,False
2,679683792,comment,https://www.zhihu.com/api/v4/comments/679683792,这回可真的是奉xx相公的钧旨来的。,False,False,False,False,1561976793,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'e6e9720e3d6ccc394e3d0d12ecea29ee', 'url_token': 'ding-yi-91-78-81', 'name': '山璺', 'avatar_url': 'https://pic2.zhimg.com/v2-3da0e0c35c65805cff7e4722179bc9c2_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-3da0e0c35c65805cff7e4722179bc9c2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/e6e9720e3d6ccc394e3d0d12ecea29ee', 'user_type': 'people', 'headline': '桂子自落，云弄车盖', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,37,,False,False
3,679863989,comment,https://www.zhihu.com/api/v4/comments/679863989,干垃圾必然会粘着一点湿垃圾，但是也算是干垃圾，<br>直接进焚化炉的，但是湿垃圾不应该带有干垃圾，因为是发酵后做有机肥的，有毒有害和可回收就好理解了，当然应该是专门途径回收，这不是有意要为难升斗小民，而是为了更好的环境,False,False,False,False,1561995154,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '68c30f3683faf7a28368a398fdda53e8', 'url_token': 'zi-bu-shi-chou-xu', 'name': '四眼田鸡', 'avatar_url': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/68c30f3683faf7a28368a398fdda53e8', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,,False,False
4,680243681,comment,https://www.zhihu.com/api/v4/comments/680243681,去了解一下吧，发酵以后还是会烧掉的，根本不差这几个塑料袋好不好。,False,False,False,False,1562050261,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'dd7ec9a9fe18435616bebe73a306119b', 'url_token': 'zhuye', 'name': 'zhuye', 'avatar_url': 'https://pic1.zhimg.com/821818256_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/821818256_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dd7ec9a9fe18435616bebe73a306119b', 'user_type': 'people', 'headline': '码农一个', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,6,"{'role': 'normal', 'member': {'id': '68c30f3683faf7a28368a398fdda53e8', 'url_token': 'zi-bu-shi-chou-xu', 'name': '四眼田鸡', 'avatar_url': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/68c30f3683faf7a28368a398fdda53e8', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
5,680287443,comment,https://www.zhihu.com/api/v4/comments/680287443,好吧那我去了解一下,False,False,False,False,1562054480,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '68c30f3683faf7a28368a398fdda53e8', 'url_token': 'zi-bu-shi-chou-xu', 'name': '四眼田鸡', 'avatar_url': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/68c30f3683faf7a28368a398fdda53e8', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,"{'role': 'normal', 'member': {'id': '68c30f3683faf7a28368a398fdda53e8', 'url_token': 'zi-bu-shi-chou-xu', 'name': '四眼田鸡', 'avatar_url': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/375756020858d0f12c05144938342c38_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/68c30f3683faf7a28368a398fdda53e8', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
6,680340511,comment,https://www.zhihu.com/api/v4/comments/680340511,是经略相公吗？俺好像还记得。,False,False,False,False,1562059174,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ee18d998869be8df7c6ecdeffed3e7da', 'url_token': 'wang-cheng-yu-65-41-40', 'name': '秃头披风小飞侠', 'avatar_url': 'https://pic1.zhimg.com/v2-2178e6b9f99c386befc736a6b6f06f15_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-2178e6b9f99c386befc736a6b6f06f15_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ee18d998869be8df7c6ecdeffed3e7da', 'user_type': 'people', 'headline': '数学民科', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,1,"{'role': 'normal', 'member': {'id': 'e6e9720e3d6ccc394e3d0d12ecea29ee', 'url_token': 'ding-yi-91-78-81', 'name': '山璺', 'avatar_url': 'https://pic2.zhimg.com/v2-3da0e0c35c65805cff7e4722179bc9c2_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-3da0e0c35c65805cff7e4722179bc9c2_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/e6e9720e3d6ccc394e3d0d12ecea29ee', 'user_type': 'people', 'headline': '桂子自落，云弄车盖', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,False
7,680358453,comment,https://www.zhihu.com/api/v4/comments/680358453,你要是反抗的话。。。,False,False,False,False,1562060810,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'e60becad83928ba4439aa8a1f542f5a7', 'url_token': 'lu-guo-xin-19-83', 'name': '白猫昨天的夏天', 'avatar_url': 'https://pic1.zhimg.com/v2-ab149c525fa05901aa363bb22b34f1a4_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-ab149c525fa05901aa363bb22b34f1a4_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/e60becad83928ba4439aa8a1f542f5a7', 'user_type': 'people', 'headline': '法学狗/基层法院/政治不正确/动漫/游戏', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,,False,False
8,680513461,comment,https://www.zhihu.com/api/v4/comments/680513461,精神支持你上海人民，我浙江农村垃圾分类严格执行了好几年了，昨天门口还贴了个黄牌，黄牌警告。。。以前和外地朋友说都没人我们这分类，现在看着你们上海人民，我很舒心。终于有人和我们一起受罪了…………,False,False,False,False,1562076693,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '62f03e911098cb1b1efea45c400f3a61', 'url_token': 'nan-ren-bang-93-12', 'name': '男人帮', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/62f03e911098cb1b1efea45c400f3a61', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,,False,False
9,680514218,comment,https://www.zhihu.com/api/v4/comments/680514218,以前外地朋友没人相信我们这么严格分类,False,False,False,False,1562076772,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '62f03e911098cb1b1efea45c400f3a61', 'url_token': 'nan-ren-bang-93-12', 'name': '男人帮', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/62f03e911098cb1b1efea45c400f3a61', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,"{'role': 'normal', 'member': {'id': '62f03e911098cb1b1efea45c400f3a61', 'url_token': 'nan-ren-bang-93-12', 'name': '男人帮', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/62f03e911098cb1b1efea45c400f3a61', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,False
10,680872833,comment,https://www.zhihu.com/api/v4/comments/680872833,笑死了,False,False,False,False,1562129707,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '83d2725795b03453511118c530521676', 'url_token': 'F16-sun-75', 'name': '孤独的林登万', 'avatar_url': 'https://pic4.zhimg.com/v2-09becf095282bb32bbd49d7e441f9969_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-09becf095282bb32bbd49d7e441f9969_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/83d2725795b03453511118c530521676', 'user_type': 'people', 'headline': '克莱登大学游戏专业/网瘾少年/身在理科心在文', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,,False,False
