,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked,reply_to_author
0,680739196,comment,https://www.zhihu.com/api/v4/comments/680739196,感谢专业人士的解答~！！北京也马上要开始了，求多科普~~,False,False,False,False,1562118732,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f224bbcdee645d586b58d063fc1a005c', 'url_token': 'liu-xiao-duo-6', 'name': 'Liuxiaoduo', 'avatar_url': 'https://pic3.zhimg.com/52f9d51518d23b1d4b6af7e9ed90b49f_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/52f9d51518d23b1d4b6af7e9ed90b49f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f224bbcdee645d586b58d063fc1a005c', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False,
1,680742992,comment,https://www.zhihu.com/api/v4/comments/680742992,[赞][赞][赞],False,False,False,False,1562119083,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5bbae7e6fc64cbe0b3918cb28e115067', 'url_token': 'mei-li-de-meng-7', 'name': '美丽的梦', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5bbae7e6fc64cbe0b3918cb28e115067', 'user_type': 'people', 'headline': '教学管理', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
2,680760600,comment,https://www.zhihu.com/api/v4/comments/680760600,利国利民,False,False,False,False,1562120585,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '4143c03369779a1e2bfca321e1d04e97', 'url_token': 'lemon-93-2', 'name': 'Lemon', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/4143c03369779a1e2bfca321e1d04e97', 'user_type': 'people', 'headline': '前端程序媛', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
3,680855244,comment,https://www.zhihu.com/api/v4/comments/680855244,我觉得这次垃圾分类引起全民热议的主要原因是上海的分类标准不明确和执行的细则上（倒湿垃圾要破袋，撤大多数垃圾桶只留少量定时定点扔）,False,False,False,False,1562128334,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1b2c2df31023868166c804a677e43228', 'url_token': 'jayson-hwang', 'name': 'JaySon', 'avatar_url': 'https://pic4.zhimg.com/ce368c47b_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/ce368c47b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1b2c2df31023868166c804a677e43228', 'user_type': 'people', 'headline': '在PingCAP折腾代码', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,1,False,False,
4,681089662,comment,https://www.zhihu.com/api/v4/comments/681089662,[赞][赞][赞],False,False,False,False,1562150899,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '57a3f6e606ed4d9b4049b93b50d3d9d7', 'url_token': 'xiao-xiao-de-sha-zi-43', 'name': '小小的沙子', 'avatar_url': 'https://pic4.zhimg.com/e06c53803d692e706622c0adc445de7e_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/e06c53803d692e706622c0adc445de7e_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/57a3f6e606ed4d9b4049b93b50d3d9d7', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False,
5,681242047,comment,https://www.zhihu.com/api/v4/comments/681242047,垃圾分类讲道理应该垃圾桶翻倍，一户一户手把手教学，再派专人监督，但上海准备得太晚了，一时也拿不出这么多人和钱吧，中央也不给拨款，又要完成任务，全国看北京，北京看上海，上海也是无奈,False,False,False,False,1562165214,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': 'f03077327cef9a6391232a2aff8c29d6', 'url_token': 'wei-huang-64-85', 'name': 'wei huang', 'avatar_url': 'https://pic3.zhimg.com/8953c19dcfe0c8bc81ca0b97d289c509_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/8953c19dcfe0c8bc81ca0b97d289c509_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f03077327cef9a6391232a2aff8c29d6', 'user_type': 'people', 'headline': '终日乾乾，夕惕若厉', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,1,False,False,"{'role': 'normal', 'member': {'id': '1b2c2df31023868166c804a677e43228', 'url_token': 'jayson-hwang', 'name': 'JaySon', 'avatar_url': 'https://pic4.zhimg.com/ce368c47b_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/ce368c47b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1b2c2df31023868166c804a677e43228', 'user_type': 'people', 'headline': '在PingCAP折腾代码', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
6,681416548,comment,https://www.zhihu.com/api/v4/comments/681416548,非专业的个人分捡难道比后期的专业分捡更有效率？不见得吧,False,False,False,False,1562200725,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'bb0281d24d09eea6d9104f26fc945a34', 'url_token': 'wu-kai-91-49', 'name': '一条狗的使命', 'avatar_url': 'https://pic2.zhimg.com/v2-1fe124549a87d9ca24ff3e7ae14e77e8_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-1fe124549a87d9ca24ff3e7ae14e77e8_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/bb0281d24d09eea6d9104f26fc945a34', 'user_type': 'people', 'headline': '夕阳产业从业人员', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
7,681418672,comment,https://www.zhihu.com/api/v4/comments/681418672,事实上为了垃圾分类，上海每个区要建新的转运中心，每个街道要建转运站，还要无数个网点，这些难道不用花钱？？一个街道的转运站初期投资就要几个亿，后期的维护成本照样还是要政府补贴，上周刚给一个街道转运站选址，设计日转运量居然才30吨,False,False,False,False,1562200916,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'bb0281d24d09eea6d9104f26fc945a34', 'url_token': 'wu-kai-91-49', 'name': '一条狗的使命', 'avatar_url': 'https://pic2.zhimg.com/v2-1fe124549a87d9ca24ff3e7ae14e77e8_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-1fe124549a87d9ca24ff3e7ae14e77e8_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/bb0281d24d09eea6d9104f26fc945a34', 'user_type': 'people', 'headline': '夕阳产业从业人员', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
8,681670443,comment,https://www.zhihu.com/api/v4/comments/681670443,垃圾处理要多少钱？作者你估计个数。<br>垃圾分类我支持，垃圾分类分这么细，把尿不湿和屎分开，我不支持。,False,False,False,False,1562220249,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '01e859d8f5c08ccc4c4e998dece200e9', 'url_token': 'Excel-J', 'name': '噗啦的胖肥', 'avatar_url': 'https://pic4.zhimg.com/355f0407b_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/355f0407b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/01e859d8f5c08ccc4c4e998dece200e9', 'user_type': 'people', 'headline': 'renewable papa ', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False,
9,681991821,comment,https://www.zhihu.com/api/v4/comments/681991821,（我也是刚问到的）1.没有定额，垃圾处理成本和经济发展水平，处理程度，垃圾质量有很大的关系，非要估的话，以目前的处理标准是一人一年上千  2. 比如今年的标准成本是1000，明年标准提高了，要么成本到1600要么做不到，但如果垃圾分好类了成本1200,False,False,False,False,1562248353,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': 'f03077327cef9a6391232a2aff8c29d6', 'url_token': 'wei-huang-64-85', 'name': 'wei huang', 'avatar_url': 'https://pic3.zhimg.com/8953c19dcfe0c8bc81ca0b97d289c509_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/8953c19dcfe0c8bc81ca0b97d289c509_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f03077327cef9a6391232a2aff8c29d6', 'user_type': 'people', 'headline': '终日乾乾，夕惕若厉', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False,"{'role': 'normal', 'member': {'id': '01e859d8f5c08ccc4c4e998dece200e9', 'url_token': 'Excel-J', 'name': '噗啦的胖肥', 'avatar_url': 'https://pic4.zhimg.com/355f0407b_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/355f0407b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/01e859d8f5c08ccc4c4e998dece200e9', 'user_type': 'people', 'headline': 'renewable papa ', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
