,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,reply_to_author,voting,disliked
0,736845813,comment,https://www.zhihu.com/api/v4/comments/736845813,<p>看屌</p>,True,False,False,False,1568283634,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'b9bdc2d82d18c3e3a1a6558da385af29', 'url_token': 'xron-14', 'name': '索尔石怪', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/b9bdc2d82d18c3e3a1a6558da385af29', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,88,"{'role': 'normal', 'member': {'id': '708e2fce2776f2216d08a8690c85edd4', 'url_token': 'silencezhu-17', 'name': 'Silence丶', 'avatar_url': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/708e2fce2776f2216d08a8690c85edd4', 'user_type': 'people', 'headline': '菜鸡程序猿', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
1,737084136,comment,https://www.zhihu.com/api/v4/comments/737084136,仿佛回到了九十年代。,True,False,False,False,1568314609,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'd578898b013436f81c85a466f52c25bf', 'url_token': 'tom-74-38', 'name': 'tom', 'avatar_url': 'https://pic1.zhimg.com/v2-f2711981d9c5bba9064acf3313977565_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-f2711981d9c5bba9064acf3313977565_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/d578898b013436f81c85a466f52c25bf', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,167,,False,False
2,737351790,comment,https://www.zhihu.com/api/v4/comments/737351790,<p>太成功了</p>,True,False,False,False,1568359249,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '22e735935dae88cad8460ff35bb5edda', 'url_token': 'hong-bo-6-41', 'name': '弘波', 'avatar_url': 'https://pic2.zhimg.com/6801e39a3c84973a678283f8726363b4_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/6801e39a3c84973a678283f8726363b4_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/22e735935dae88cad8460ff35bb5edda', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,172,,False,False
3,737692809,comment,https://www.zhihu.com/api/v4/comments/737692809,群众：哈哈哈哈哈哈哈哈哈哈哈哈大家一起嗨！都来扔到这边啊啊啊！！！<br>[惊喜][惊喜][惊喜][惊喜][酷][惊喜][惊喜][惊喜][惊喜],True,False,False,False,1568405381,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1cae1de9f8a65a8b76939fdaad0f4c37', 'url_token': 'Hori_Miona', 'name': 'Varlalnub', 'avatar_url': 'https://pic2.zhimg.com/v2-ab293dcb224197c1d243eafb902971f0_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-ab293dcb224197c1d243eafb902971f0_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1cae1de9f8a65a8b76939fdaad0f4c37', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,216,,False,False
4,737746618,comment,https://www.zhihu.com/api/v4/comments/737746618,果然一张图胜过其他高赞答案的一大段话,True,False,False,False,1568422910,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1a7bff430e769bcd4e774b60c8e6dc3c', 'url_token': 'qwertychi-xiao-zhuang', 'name': 'qwerty吃小庄', 'avatar_url': 'https://pic1.zhimg.com/v2-4d6429bce6fc529df4250300d3e1c79f_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4d6429bce6fc529df4250300d3e1c79f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1a7bff430e769bcd4e774b60c8e6dc3c', 'user_type': 'people', 'headline': '你看了我的描述，这使你充满了决心', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,242,,False,False
5,736807753,comment,https://www.zhihu.com/api/v4/comments/736807753,<p>铁村小区？</p>,False,False,False,False,1568279835,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1af1dfffd27f77d9ddf0ef72d98e92b9', 'url_token': 'automan', 'name': 'Automan', 'avatar_url': 'https://pic2.zhimg.com/24cb2e664e4a870f53b5ac77d09be07c_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/24cb2e664e4a870f53b5ac77d09be07c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1af1dfffd27f77d9ddf0ef72d98e92b9', 'user_type': 'people', 'headline': '互联网产品经理', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,7,,False,False
6,736832813,comment,https://www.zhihu.com/api/v4/comments/736832813,<p>那个男的在干啥</p>,False,False,False,False,1568282211,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '708e2fce2776f2216d08a8690c85edd4', 'url_token': 'silencezhu-17', 'name': 'Silence丶', 'avatar_url': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/708e2fce2776f2216d08a8690c85edd4', 'user_type': 'people', 'headline': '菜鸡程序猿', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,65,,False,False
7,736900619,comment,https://www.zhihu.com/api/v4/comments/736900619,册那,False,False,False,False,1568289810,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5c8efda36f4bf3ce6226194095d2ac62', 'url_token': 'jian-shi-bing-kuai-de-xia-wu', 'name': '合川马门溪龙', 'avatar_url': 'https://pic1.zhimg.com/v2-b246cb7ab7cd81b3a20c1fda41cd04ca_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-b246cb7ab7cd81b3a20c1fda41cd04ca_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5c8efda36f4bf3ce6226194095d2ac62', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,12,"{'role': 'normal', 'member': {'id': '708e2fce2776f2216d08a8690c85edd4', 'url_token': 'silencezhu-17', 'name': 'Silence丶', 'avatar_url': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/708e2fce2776f2216d08a8690c85edd4', 'user_type': 'people', 'headline': '菜鸡程序猿', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
8,736962113,comment,https://www.zhihu.com/api/v4/comments/736962113,住在附近的居民不得熏死啊,False,False,False,False,1568296735,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'fa9324a2e994941aa2ea7f2e758b4996', 'url_token': 'zoegu-44', 'name': '蒙圈圈咕噜噜', 'avatar_url': 'https://pic4.zhimg.com/v2-31bca53b44ce6b60eb36ba5d52711d22_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-31bca53b44ce6b60eb36ba5d52711d22_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/fa9324a2e994941aa2ea7f2e758b4996', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,82,,False,False
9,737240056,comment,https://www.zhihu.com/api/v4/comments/737240056,你又害我重看了一遍,False,False,False,False,1568346707,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '61213f184275340e4e77d68651b4c400', 'url_token': 'chao-ge-6', 'name': '超哥', 'avatar_url': 'https://pic2.zhimg.com/838553b6240a37f5d69f130d26cf2933_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/838553b6240a37f5d69f130d26cf2933_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/61213f184275340e4e77d68651b4c400', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,14,"{'role': 'normal', 'member': {'id': '708e2fce2776f2216d08a8690c85edd4', 'url_token': 'silencezhu-17', 'name': 'Silence丶', 'avatar_url': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4acdec9e47eb3e3b18846f8e38b30037_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/708e2fce2776f2216d08a8690c85edd4', 'user_type': 'people', 'headline': '菜鸡程序猿', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,False
