,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked,reply_to_author
0,736503709,comment,https://www.zhihu.com/api/v4/comments/736503709,我们这边也学上海搞垃圾分类快把我笑死了，看见一个人不分类罚一万，乱扔垃圾没事,True,False,False,False,1568253448,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'dd26b5284ff50f2fcf56d4b787b8eede', 'url_token': 'ai-yi-xi-meng-zhui-qiu-zhe', 'name': '百花杀', 'avatar_url': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dd26b5284ff50f2fcf56d4b787b8eede', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,245,False,False,
1,748040599,comment,https://www.zhihu.com/api/v4/comments/748040599,“无赏即无罚，无罚即无赏，无赏无罚即无管制。”,True,False,False,False,1569755080,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ab869564cafe172ebb7b3093161fd946', 'url_token': 'ahahahah-96', 'name': '非奇异的一维矩', 'avatar_url': 'https://pic1.zhimg.com/v2-ff964940055635ad2a16a2134c4c605e_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-ff964940055635ad2a16a2134c4c605e_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ab869564cafe172ebb7b3093161fd946', 'user_type': 'people', 'headline': '江南信计转北理计算机/ACG宅/长跑/焦虑/R6S', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,38,False,False,
2,736512738,comment,https://www.zhihu.com/api/v4/comments/736512738,<p>以国人的觉悟来讲，各人自扫门前雪，成不了</p>,False,False,False,False,1568254198,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'd378c4da15ed300af1eb7e75baac9c54', 'url_token': 'qing-huan-60-48-66', 'name': '蒲公英宝宝', 'avatar_url': 'https://pic3.zhimg.com/v2-200967ca432c9e48e056478ca8148eac_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-200967ca432c9e48e056478ca8148eac_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/d378c4da15ed300af1eb7e75baac9c54', 'user_type': 'people', 'headline': '生平所幸皆历历，负尽苍生不负卿', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,33,False,False,
3,736519159,comment,https://www.zhihu.com/api/v4/comments/736519159,<p>面对不合情理的行政命令，人民群众的智慧是无穷的~</p>,False,False,False,False,1568254712,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '6b3cd0aa761e28cc26121b6b464a908d', 'url_token': 'peng-lai-shan-hui-ye-23', 'name': '蓬莱山辉夜', 'avatar_url': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/6b3cd0aa761e28cc26121b6b464a908d', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,86,False,False,"{'role': 'normal', 'member': {'id': 'dd26b5284ff50f2fcf56d4b787b8eede', 'url_token': 'ai-yi-xi-meng-zhui-qiu-zhe', 'name': '百花杀', 'avatar_url': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dd26b5284ff50f2fcf56d4b787b8eede', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
4,736522161,comment,https://www.zhihu.com/api/v4/comments/736522161,这种事情应该自上而下，领导先做好了再来要求我们,False,False,False,False,1568254944,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'dd26b5284ff50f2fcf56d4b787b8eede', 'url_token': 'ai-yi-xi-meng-zhui-qiu-zhe', 'name': '百花杀', 'avatar_url': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dd26b5284ff50f2fcf56d4b787b8eede', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,30,False,False,"{'role': 'author', 'member': {'id': '6b3cd0aa761e28cc26121b6b464a908d', 'url_token': 'peng-lai-shan-hui-ye-23', 'name': '蓬莱山辉夜', 'avatar_url': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/6b3cd0aa761e28cc26121b6b464a908d', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
5,736525908,comment,https://www.zhihu.com/api/v4/comments/736525908,国情如此，还需从教育阶段培养，高考加入垃圾分类考题，等一轮循环自然就好了。到时候国民素质极高，垃圾桶的类型都满足不了国人仍垃圾的需求,False,False,False,False,1568255231,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '2d990c466d2797170a47a442e8d08fc2', 'url_token': 'fuguanglueying', 'name': 'ipromise29', 'avatar_url': 'https://pic2.zhimg.com/v2-73ce8abe97bc8ff5a4b4f841eb0e927c_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-73ce8abe97bc8ff5a4b4f841eb0e927c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/2d990c466d2797170a47a442e8d08fc2', 'user_type': 'people', 'headline': '移动端开发/热爱生活', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,13,False,False,"{'role': 'normal', 'member': {'id': 'd378c4da15ed300af1eb7e75baac9c54', 'url_token': 'qing-huan-60-48-66', 'name': '蒲公英宝宝', 'avatar_url': 'https://pic3.zhimg.com/v2-200967ca432c9e48e056478ca8148eac_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-200967ca432c9e48e056478ca8148eac_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/d378c4da15ed300af1eb7e75baac9c54', 'user_type': 'people', 'headline': '生平所幸皆历历，负尽苍生不负卿', 'badge': [], 'gender': -1, 'is_advertiser': False}}"
6,736625612,comment,https://www.zhihu.com/api/v4/comments/736625612,延迟性奖励，预计20年后兑换,False,False,False,False,1568263606,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1585c7385e7e373216d8309fb106a502', 'url_token': 'gang-ban-47', 'name': '钢板', 'avatar_url': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1585c7385e7e373216d8309fb106a502', 'user_type': 'people', 'headline': '以负熵为食', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,40,False,False,
7,736635674,comment,https://www.zhihu.com/api/v4/comments/736635674,这不是笑话嘛 领导和富商需要动手？真正折腾的还不是老百姓,False,False,False,False,1568264457,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '09206c503add1d941b110de215715220', 'url_token': 'gting-54-61', 'name': 'Gting', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/09206c503add1d941b110de215715220', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,32,False,False,"{'role': 'normal', 'member': {'id': 'dd26b5284ff50f2fcf56d4b787b8eede', 'url_token': 'ai-yi-xi-meng-zhui-qiu-zhe', 'name': '百花杀', 'avatar_url': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-645cf1b0bb1f0e13b0a137affcf55f96_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/dd26b5284ff50f2fcf56d4b787b8eede', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
8,736669245,comment,https://www.zhihu.com/api/v4/comments/736669245,<p>于是罚款罚了20年，等大家眼巴巴的望着20年期限到了开始要奖励了，突然告诉你，奖励不够了，嗯，交是交了很多，交上来的再分，就不够分了，那交上去的那些去哪里了呢？这个就……</p>,False,False,False,False,1568267608,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '9e103f427843dd985ad3730e5ed99a49', 'url_token': 'xiao-hao-ke-15', 'name': '小浩克', 'avatar_url': 'https://pic3.zhimg.com/62182ef20a776bbb9ccef68ad413ad73_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/62182ef20a776bbb9ccef68ad413ad73_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/9e103f427843dd985ad3730e5ed99a49', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,24,False,False,"{'role': 'normal', 'member': {'id': '1585c7385e7e373216d8309fb106a502', 'url_token': 'gang-ban-47', 'name': '钢板', 'avatar_url': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1585c7385e7e373216d8309fb106a502', 'user_type': 'people', 'headline': '以负熵为食', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
9,736688084,comment,https://www.zhihu.com/api/v4/comments/736688084,"我印象里凯恩斯讲过一句话，好像是说in the long run, we are all dead.<br>不能兑换的利益就是没有利益呀～<br>更何况垃圾分类这事儿究竟有没有利益，是要打一个大大的问号的。",False,False,False,False,1568269348,answer,False,True,False,True,True,False,False,"{'role': 'author', 'member': {'id': '6b3cd0aa761e28cc26121b6b464a908d', 'url_token': 'peng-lai-shan-hui-ye-23', 'name': '蓬莱山辉夜', 'avatar_url': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/5c0cbcd224c258880de428adfedc5727_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/6b3cd0aa761e28cc26121b6b464a908d', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,23,False,False,"{'role': 'normal', 'member': {'id': '1585c7385e7e373216d8309fb106a502', 'url_token': 'gang-ban-47', 'name': '钢板', 'avatar_url': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/8e8bd1f8f789e3930566663da1f4bca5_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1585c7385e7e373216d8309fb106a502', 'user_type': 'people', 'headline': '以负熵为食', 'badge': [], 'gender': 1, 'is_advertiser': False}}"
